,Terminal DateTime,TranType,From/To,Amt Req'd,Fee Req'd,Amt Disp.,Fee Amt.,Term  Seq.,Response,Issuer,Current Balance,Customer_id
212,10/17/20 08:16:57,INQ,DDA,$,$0.00,$,$0.00,1139.0,Approved,PLS,"$1,360.00",7588346560792886610
213,01/02/21 11:32:19,W/D,DDA,$100,$3.00,$100,$3.00,1615.0,Approved,PUL,"$1,360.00",7003115162260689319
214,01/02/21 11:54:39,INQ,DDA,$,$0.00,$,$0.00,1616.0,Approved,EXC,"$1,360.00",4046660026840697421
215,01/02/21 12:09:31,INQ,DDA,$,$0.00,$,$0.00,1617.0,Approved,EXC,"$1,360.00",4046660026840697421
216,01/02/21 12:11:00,INQ,DDA,$,$0.00,$,$0.00,1618.0,Approved,EXC,"$1,360.00",4046660026840697421
217,01/02/21 12:27:03,INQ,DDA,$,$0.00,$,$0.00,1619.0,Approved,EXC,"$1,360.00",4046660026840697421
218,02/17/21 21:16:55,W/D,SAV,$40,$3.00,$40,$3.00,1939.0,Approved,AFR,"$1,360.00",6590962976374303605
219,08/03/21 04:09:13,W/D,DDA,$200,$3.00,$200,$3.00,3391.0,Approved,PUL,"$1,360.00",1657773216459857470
220,08/03/21 12:12:51,INQ,CRD,$0,$0.00,$0,$0.00,3392.0,Approved,MS0,"$1,360.00",8485294738444938534
221,07/09/20 03:57:30,W/D,DDA,$100,$3.00,$100,$3.00,625.0,Liable,NYC,"$1,380.00",2977733093634109028
222,07/09/20 19:48:50,INQ,DDA,$,$0.00,$,$0.00,626.0,Approved,MS0,"$1,380.00",3468432462317786033
223,08/06/20 15:07:01,W/D,DDA,$200,$3.00,$200,$3.00,808.0,Approved,MS0,"$1,380.00",5160764800030931563
224,09/06/20 20:40:53,W/D,DDA,$200,$3.00,$200,$3.00,933.0,Liable,PLS,"$1,380.00",3916876210055484823
225,09/07/20 01:36:47,INQ,DDA,$,$0.00,$,$0.00,934.0,Approved,MS0,"$1,380.00",4296957507390243877
226,09/07/20 01:37:40,W/D,DDA,$20,$0.00,$,$0.00,935.0,NSF,NYC,"$1,380.00",4296957507390243877
227,10/16/20 18:09:10,W/D,DDA,$160,$3.00,$160,$3.00,1137.0,EMV,MS0,"$1,380.00",2041360255540117569
228,04/12/21 10:36:36,W/D,DDA,$200,$3.00,$200,$3.00,2373.0,EMV,VNT,"$1,380.00",4293108493869776023
229,04/18/21 21:24:43,W/D,DDA,$200,$3.00,$200,$3.00,2446.0,EMV,SNE,"$1,380.00",4475965889230349512
230,04/18/21 21:26:10,W/D,DDA,$200,$0.00,$0,$0.00,2447.0,EXC WD L,SNE,"$1,380.00",4475965889230349512
231,08/24/20 06:15:06,W/D,DDA,$20,$3.00,$20,$3.00,872.0,Liable,STR,"$1,400.00",6755096439198998646
232,02/17/21 05:26:49,W/D,DDA,$160,$3.00,$160,$3.00,1935.0,Approved,MS0,"$1,400.00",8084481511091754086
233,02/17/21 10:54:29,INQ,DDA,$,$0.00,$,$0.00,1936.0,Approved,PUL,"$1,400.00",3777070279630368573
234,02/17/21 21:14:49,INQ,SAV,$,$0.00,$,$0.00,1937.0,INCORREC,AFR,"$1,400.00",6590962976374303605
235,02/17/21 21:15:50,INQ,SAV,$,$0.00,$,$0.00,1938.0,Approved,AFR,"$1,400.00",6590962976374303605
236,03/16/21 15:41:02,W/D,DDA,$180,$3.00,$180,$3.00,2099.0,EMV,SHZ,"$1,400.00",8892072960567252970
237,06/01/21 02:20:40,W/D,DDA,$100,$3.00,$100,$3.00,2790.0,EMV,PLS,"$1,400.00",875893057560591395
238,06/17/21 20:07:31,W/D,DDA,$60,$3.00,$60,$3.00,2935.0,EMV,MS0,"$1,400.00",3187606172919100028
239,07/28/20 14:03:09,W/D,SAV,$80,$3.00,$80,$3.00,716.0,Approved,MS0,"$1,420.00",5160764800030931563
240,07/29/20 02:53:35,INQ,SAV,$,$0.00,$,$0.00,717.0,NOT PERM,STR,"$1,420.00",6687693124205639582
241,07/29/20 02:57:30,INQ,CRD,$,$0.00,$,$0.00,718.0,NOT PERM,STR,"$1,420.00",6687693124205639582
242,08/23/20 23:11:26,W/D,DDA,$20,$3.00,$20,$3.00,870.0,Liable,CI0,"$1,420.00",506874960140468940
243,08/24/20 02:23:07,W/D,DDA,$80,$0.00,$,$0.00,871.0,INCORREC,STR,"$1,420.00",6755096439198998646
244,09/27/20 20:48:17,W/D,DDA,$100,$3.00,$100,$3.00,1030.0,EMV,PLS,"$1,420.00",266959144381456145
245,05/18/21 20:47:25,W/D,DDA,$60,$3.00,$60,$3.00,2695.0,EMV,PLS,"$1,420.00",5518076482439120099
246,08/23/20 18:28:46,W/D,DDA,$100,$3.00,$100,$3.00,866.0,Liable,STR,"$1,440.00",6755096439198998646
247,08/23/20 22:13:14,INQ,DDA,$,$0.00,$,$0.00,867.0,INCORREC,PUL,"$1,440.00",3785621248775807909
248,08/23/20 22:14:05,W/D,DDA,$20,$0.00,$,$0.00,868.0,INCORREC,PUL,"$1,440.00",3785621248775807909
249,08/23/20 22:14:52,INQ,DDA,$,$0.00,$,$0.00,869.0,INCORREC,PUL,"$1,440.00",3785621248775807909
250,01/24/21 16:57:30,W/D,DDA,$200,$3.00,$200,$3.00,1764.0,Fallback,PUL,"$1,440.00",3149110247633041832
251,03/04/21 18:41:43,W/D,DDA,$100,$3.00,$100,$3.00,2017.0,EMV,PUL,"$1,440.00",2440099332166877353
252,03/04/21 20:06:07,INQ,DDA,$,$0.00,$,$0.00,2018.0,Approved,MS0,"$1,440.00",8100308057364958586
253,03/29/21 15:48:37,W/D,DDA,$200,$3.00,$200,$3.00,2223.0,EMV,PUL,"$1,440.00",4592880766075120679
254,11/04/20 13:50:25,W/D,DDA,$200,$3.00,$200,$3.00,1237.0,Approved,PLS,"$1,460.00",6278063495248231215
255,01/02/21 00:34:50,W/D,DDA,$100,$3.00,$100,$3.00,1613.0,Approved,PUL,"$1,460.00",7003115162260689319
256,01/02/21 11:31:30,INQ,DDA,$,$0.00,$,$0.00,1614.0,Approved,PUL,"$1,460.00",7003115162260689319
257,01/13/21 00:07:04,W/D,DDA,$60,$3.00,$60,$3.00,1694.0,EMV,MS0,"$1,460.00",1436022832453677282
258,01/13/21 06:33:42,INQ,DDA,$,$0.00,$,$0.00,1695.0,Approved,PLS,"$1,460.00",1891175730100532516
259,03/20/21 00:17:28,W/D,DDA,$200,$3.00,$200,$3.00,2133.0,Approved,PUL,"$1,460.00",7003115162260689319
260,04/05/21 13:09:00,W/D,SAV,$80,$3.00,$80,$3.00,2288.0,EMV,PUL,"$1,460.00",822128494505389609
261,06/17/21 15:06:58,W/D,DDA,$80,$3.00,$80,$3.00,2934.0,Approved,PUL,"$1,460.00",2170087134616019330
262,07/09/20 01:24:46,W/D,DDA,$100,$3.00,$100,$3.00,624.0,Liable,PLS,"$1,480.00",7670188943862160210
263,11/16/20 13:19:02,W/D,DDA,$40,$3.00,$40,$3.00,1324.0,Approved,PLS,"$1,480.00",6441017856851929274
264,12/06/20 09:59:45,W/D,DDA,$200,$3.00,$200,$3.00,1468.0,EMV,PLS,"$1,480.00",1840979882855907973
265,02/04/21 02:23:23,W/D,DDA,$60,$3.00,$60,$3.00,1844.0,Approved,PLS,"$1,480.00",1512123176097065292
266,05/18/21 19:50:22,W/D,DDA,$200,$3.00,$200,$3.00,2694.0,EMV,PUL,"$1,480.00",9204607301166558431
267,07/27/20 22:16:14,W/D,SAV,$100,$3.00,$100,$3.00,715.0,Approved,MS0,"$1,500.00",5160764800030931563
268,06/01/21 02:05:46,W/D,DDA,$120,$3.00,$120,$3.00,2789.0,EMV,VNT,"$1,500.00",3578218896265254081
269,06/09/21 03:52:52,W/D,DDA,$100,$3.00,$100,$3.00,2860.0,EMV,PUL,"$1,500.00",1680750904988756742
270,06/09/21 04:41:15,W/D,DDA,$200,$0.00,$0,$0.00,2861.0,NSF,PLS,"$1,500.00",4968065508133194789
271,09/27/20 19:42:29,W/D,DDA,$200,$3.00,$200,$3.00,1029.0,EMV,MS0,"$1,520.00",2468444727558089887
272,10/28/20 01:49:38,W/D,DDA,$60,$3.00,$60,$3.00,1200.0,EMV,PLS,"$1,520.00",4257327019643331675
273,11/16/20 12:27:05,W/D,DDA,$200,$3.00,$200,$3.00,1322.0,Approved,PLS,"$1,520.00",5039472452946960684
274,11/16/20 13:18:23,INQ,DDA,$,$0.00,$,$0.00,1323.0,Approved,PLS,"$1,520.00",6441017856851929274
275,12/17/20 14:38:36,W/D,DDA,$60,$3.00,$60,$3.00,1535.0,EMV,MS0,"$1,520.00",8134964530313524239
276,12/17/20 20:23:45,W/D,DDA,$40,$0.00,$,$0.00,1536.0,NSF,PLS,"$1,520.00",3198048075106216964
277,01/13/21 00:06:12,W/D,DDA,$200,$3.00,$200,$3.00,1693.0,EMV,MS0,"$1,520.00",1436022832453677282
278,05/04/21 05:25:19,W/D,DDA,$120,$3.00,$120,$3.00,2572.0,Approved,MS0,"$1,520.00",4941883353317274658
279,05/04/21 05:26:05,INQ,SAV,$0,$0.00,$0,$0.00,2573.0,Approved,CI0,"$1,520.00",2396166585892494866
280,07/09/21 01:43:51,W/D,DDA,$20,$3.00,$20,$3.00,3160.0,EMV,MS0,"$1,520.00",7375451857790569313
281,07/09/21 02:58:42,W/D,DDA,$200,$0.00,$0,$0.00,3161.0,INCORREC,PUL,"$1,520.00",8191395176889637243
282,08/23/20 17:48:01,W/D,DDA,$80,$3.00,$80,$3.00,864.0,Liable,PLS,"$1,540.00",756314172749219034
283,08/23/20 18:27:22,INQ,DDA,$,$0.00,$,$0.00,865.0,Approved,STR,"$1,540.00",6755096439198998646
284,10/16/20 17:43:16,W/D,DDA,$160,$3.00,$160,$3.00,1132.0,EMV,PUL,"$1,540.00",8002445007942088384
285,10/16/20 18:01:28,W/D,DDA,$200,$0.00,$,$0.00,1133.0,NSF,PUL,"$1,540.00",6190033140588744314
286,10/16/20 18:02:07,INQ,DDA,$,$0.00,$,$0.00,1134.0,Approved,PUL,"$1,540.00",6190033140588744314
287,10/16/20 18:02:44,INQ,DDA,$,$0.00,$,$0.00,1135.0,Approved,PUL,"$1,540.00",6190033140588744314
288,10/16/20 18:08:05,W/D,DDA,$200,$0.00,$,$0.00,1136.0,DO NOT H,MS0,"$1,540.00",2041360255540117569
289,11/24/20 19:50:26,W/D,DDA,$100,$3.00,$100,$3.00,1383.0,Approved,PUL,"$1,540.00",5192840608297194168
290,11/25/20 02:10:55,INQ,DDA,$,$0.00,$,$0.00,1384.0,UNKNOWN,PUL,"$1,540.00",1683272089033210435
291,11/25/20 02:49:08,W/D,DDA,$200,$0.00,$,$0.00,1385.0,INCORREC,CI0,"$1,540.00",7922491857078904120
292,02/04/21 00:27:30,W/D,DDA,$200,$3.00,$200,$3.00,1843.0,Approved,MS0,"$1,540.00",5441869238791264842
293,03/04/21 11:56:11,W/D,DDA,$20,$3.00,$20,$3.00,2016.0,Approved,WAE,"$1,540.00",4948012385188513669
294,04/05/21 06:13:21,W/D,DDA,$140,$3.00,$140,$3.00,2285.0,EMV,PUL,"$1,540.00",5708287789573547771
295,04/05/21 13:07:16,W/D,SAV,$100,$0.00,$,$0.00,2286.0,NSF,PUL,"$1,540.00",822128494505389609
296,04/05/21 13:08:06,INQ,SAV,$,$0.00,$,$0.00,2287.0,Approved,PUL,"$1,540.00",822128494505389609
297,06/17/21 10:31:28,W/D,DDA,$140,$3.00,$140,$3.00,2933.0,Approved,CI0,"$1,540.00",2628314885148147830
298,06/28/21 13:25:19,W/D,DDA,$60,$3.00,$60,$3.00,3038.0,EMV,PUL,"$1,540.00",1322438954657124905
299,06/28/21 15:59:33,INQ,DDA,$0,$0.00,$0,$0.00,3039.0,Approved,MS0,"$1,540.00",7357837768556727745
300,06/28/21 16:02:21,INQ,DDA,$0,$0.00,$0,$0.00,3040.0,Approved,PLS,"$1,540.00",4079862319883033484
301,07/08/21 22:53:58,W/D,DDA,$60,$3.00,$60,$3.00,3159.0,EMV,PLS,"$1,540.00",3198048075106216964
302,01/01/21 21:24:44,W/D,DDA,$200,$3.00,$200,$3.00,1612.0,Approved,WAE,"$1,560.00",1530512927162793801
303,02/17/21 05:25:27,W/D,DDA,$200,$3.00,$200,$3.00,1934.0,Approved,MS0,"$1,560.00",8084481511091754086
304,03/04/21 08:10:38,W/D,DDA,$200,$3.00,$200,$3.00,2014.0,EMV,PLS,"$1,560.00",5661006499193222728
305,03/04/21 11:55:23,INQ,DDA,$,$0.00,$,$0.00,2015.0,Approved,WAE,"$1,560.00",4948012385188513669
306,08/03/21 04:04:58,W/D,DDA,$200,$3.00,$200,$3.00,3388.0,EMV,MS0,"$1,560.00",5480347367284249331
307,08/03/21 04:05:49,W/D,DDA,$200,$0.00,$0,$0.00,3389.0,INCORREC,PUL,"$1,560.00",5119861429838030762
308,08/03/21 04:06:35,W/D,DDA,$200,$0.00,$0,$0.00,3390.0,SUSPECTE,PUL,"$1,560.00",5119861429838030762
309,07/09/20 00:36:52,W/D,DDA,$100,$3.00,$100,$3.00,623.0,Liable,PLS,"$1,580.00",542867979308584437
310,08/06/20 14:22:54,W/D,DDA,$200,$3.00,$200,$3.00,807.0,Approved,PUL,"$1,580.00",6720380636312730274
311,09/06/20 18:10:44,W/D,DDA,$200,$3.00,$200,$3.00,931.0,Approved,PLS,"$1,580.00",6393043291752172669
312,09/06/20 20:38:37,W/D,DDA,$200,$0.00,$,$0.00,932.0,INCORREC,PLS,"$1,580.00",3916876210055484823
313,10/28/20 01:25:49,W/D,DDA,$200,$3.00,$200,$3.00,1199.0,EMV,STR,"$1,580.00",2822368793429903163
314,12/17/20 14:37:39,W/D,DDA,$20,$3.00,$20,$3.00,1534.0,EMV,MS0,"$1,580.00",8134964530313524239
315,03/16/21 06:36:03,W/D,DDA,$200,$3.00,$200,$3.00,2095.0,Approved,PUL,"$1,580.00",2183744640601740186
316,03/16/21 12:17:04,INQ,DDA,$,$0.00,$,$0.00,2096.0,FN UNSUP,NYC,"$1,580.00",1423221003086595439
317,03/16/21 12:20:08,INQ,DDA,$,$0.00,$,$0.00,2097.0,Approved,PUL,"$1,580.00",6751014859917204526
318,03/16/21 12:43:47,INQ,DDA,$,$0.00,$,$0.00,2098.0,Approved,PUL,"$1,580.00",5621315536415479458
319,04/11/21 23:47:25,W/D,DDA,$200,$3.00,$200,$3.00,2371.0,EMV,PUL,"$1,580.00",8909823000432109396
320,04/12/21 10:35:48,INQ,DDA,$0,$0.00,$0,$0.00,2372.0,Approved,VNT,"$1,580.00",4293108493869776023
321,04/18/21 13:36:51,W/D,DDA,$100,$3.00,$100,$3.00,2444.0,EMV,PLS,"$1,580.00",3041864323038578142
322,04/18/21 19:33:07,W/D,DDA,$20,$0.00,$0,$0.00,2445.0,NSF,PLS,"$1,580.00",6789977057879572728
323,07/27/20 16:02:33,W/D,DDA,$40,$3.00,$40,$3.00,714.0,Approved,MS0,"$1,600.00",5160764800030931563
324,12/17/20 11:49:00,W/D,DDA,$200,$3.00,$200,$3.00,1533.0,Approved,PUL,"$1,600.00",945384404010707044
325,06/08/21 00:45:48,W/D,DDA,$120,$3.00,$120,$3.00,2855.0,Approved,PLS,"$1,600.00",4968065508133194789
326,06/08/21 01:41:02,INQ,DDA,$0,$0.00,$0,$0.00,2856.0,Approved,PLS,"$1,600.00",4856433035952764481
327,06/08/21 01:41:38,INQ,DDA,$0,$0.00,$0,$0.00,2857.0,Approved,PLS,"$1,600.00",4856433035952764481
328,06/08/21 01:42:28,INQ,DDA,$0,$0.00,$0,$0.00,2858.0,Approved,SNE,"$1,600.00",8507066915127633004
329,06/08/21 01:43:12,INQ,SAV,$0,$0.00,$0,$0.00,2859.0,DO NOT H,PLS,"$1,600.00",7943127600820423608
330,06/28/21 13:10:37,W/D,DDA,$20,$3.00,$20,$3.00,3034.0,EMV,PUL,"$1,600.00",46358440324633042
331,06/28/21 13:21:09,W/D,DDA,$100,$0.00,$0,$0.00,3035.0,INCORREC,PLS,"$1,600.00",8006672721461552456
332,06/28/21 13:22:00,INQ,DDA,$0,$0.00,$0,$0.00,3036.0,DO NOT H,VNT,"$1,600.00",8006672721461552456
333,06/28/21 13:23:57,W/D,CRD,$100,$0.00,$0,$0.00,3037.0,PIN RETR,PLS,"$1,600.00",8006672721461552456
334,07/08/21 16:09:14,W/D,DDA,$80,$3.00,$80,$3.00,3157.0,EMV,PUL,"$1,600.00",2971469348971720414
335,07/08/21 22:51:45,INQ,DDA,$0,$0.00,$0,$0.00,3158.0,Approved,PLS,"$1,600.00",3198048075106216964
336,08/23/20 11:07:37,W/D,DDA,$40,$3.00,$40,$3.00,862.0,Liable,STR,"$1,620.00",6755096439198998646
337,08/23/20 11:45:07,W/D,DDA,$200,$0.00,$,$0.00,863.0,DO NOT H,CI0,"$1,620.00",1732129491830612670
338,06/01/21 00:47:33,W/D,DDA,$120,$3.00,$120,$3.00,2788.0,EMV,PUL,"$1,620.00",1284766418982509180
339,06/27/21 16:46:13,W/D,DDA,$100,$3.00,$100,$3.00,3028.0,Approved,WAE,"$1,620.00",6332708336858476496
340,06/27/21 20:48:51,INQ,DDA,$0,$0.00,$0,$0.00,3029.0,NSF,PUL,"$1,620.00",4055387390008937256
341,06/27/21 20:49:47,INQ,DDA,$0,$0.00,$0,$0.00,3030.0,Approved,MS0,"$1,620.00",741797782253429755
342,06/28/21 12:46:10,W/D,DDA,$100,$0.00,$0,$0.00,3031.0,INCORREC,PLS,"$1,620.00",8006672721461552456
343,06/28/21 12:47:39,W/D,SAV,$100,$0.00,$0,$0.00,3032.0,INCORREC,PLS,"$1,620.00",8006672721461552456
344,06/28/21 12:52:39,W/D,DDA,$100,$0.00,$0,$0.00,3033.0,INCORREC,PLS,"$1,620.00",8006672721461552456
345,07/26/20 11:50:44,W/D,DDA,$200,$3.00,$200,$3.00,712.0,Liable,EXC,"$1,640.00",2676331750695570340
346,07/27/20 16:01:27,INQ,DDA,$,$0.00,$,$0.00,713.0,Approved,MS0,"$1,640.00",5160764800030931563
347,11/24/20 19:48:59,W/D,DDA,$200,$3.00,$200,$3.00,1382.0,Approved,PUL,"$1,640.00",5192840608297194168
348,01/24/21 12:48:13,W/D,DDA,$100,$3.00,$100,$3.00,1762.0,Approved,MS0,"$1,640.00",9017810545443153854
349,01/24/21 15:21:44,INQ,DDA,$,$0.00,$,$0.00,1763.0,UNKNOWN,PUL,"$1,640.00",4498087937358277093
350,03/29/21 15:20:03,W/D,DDA,$200,$3.00,$200,$3.00,2221.0,EMV,AFR,"$1,640.00",6904807094660509534
351,03/29/21 15:33:03,W/D,DDA,$200,$0.00,$,$0.00,2222.0,EXC WD L,AFR,"$1,640.00",6904807094660509534
352,05/04/21 05:24:22,W/D,DDA,$200,$3.00,$200,$3.00,2571.0,Approved,MS0,"$1,640.00",4941883353317274658
353,08/21/20 00:51:20,W/D,DDA,$60,$3.00,$60,$3.00,860.0,Liable,PLS,"$1,660.00",542867979308584437
354,08/23/20 11:05:50,INQ,DDA,$,$0.00,$,$0.00,861.0,Approved,STR,"$1,660.00",6755096439198998646
355,11/04/20 13:49:27,W/D,DDA,$200,$3.00,$200,$3.00,1236.0,Approved,PLS,"$1,660.00",6278063495248231215
356,03/19/21 23:30:49,W/D,DDA,$20,$3.00,$20,$3.00,2132.0,EMV,PLS,"$1,660.00",3198048075106216964
357,07/08/20 22:13:58,W/D,DDA,$20,$3.00,$20,$3.00,622.0,Liable,MS0,"$1,680.00",6649892453836813506
358,12/06/20 00:40:12,W/D,DDA,$40,$3.00,$40,$3.00,1467.0,EMV,MS0,"$1,680.00",7488886031836118919
359,03/19/21 17:26:22,W/D,DDA,$100,$3.00,$100,$3.00,2130.0,EMV,PLS,"$1,680.00",5255903708339419244
360,03/19/21 21:46:02,W/D,DDA,$100,$0.00,$,$0.00,2131.0,DO NOT H,NYC,"$1,680.00",414014237409872608
361,04/04/21 22:31:10,W/D,DDA,$80,$3.00,$80,$3.00,2284.0,EMV,PLS,"$1,680.00",3041864323038578142
362,04/18/21 12:25:34,W/D,DDA,$20,$3.00,$20,$3.00,2443.0,EMV,PLS,"$1,680.00",3041864323038578142
363,05/18/21 15:12:23,W/D,DDA,$60,$3.00,$60,$3.00,2693.0,EMV,PUL,"$1,680.00",6786779488122397547
364,06/17/21 10:30:16,W/D,DDA,$200,$3.00,$200,$3.00,2932.0,Approved,CI0,"$1,680.00",2628314885148147830
365,07/08/21 14:47:48,W/D,DDA,$20,$3.00,$20,$3.00,3156.0,EMV,SHZ,"$1,680.00",1277208605398145740
366,07/08/20 22:08:14,W/D,DDA,$20,$3.00,$20,$3.00,621.0,Liable,MS0,"$1,700.00",6649892453836813506
367,10/16/20 04:55:06,W/D,DDA,$200,$3.00,$200,$3.00,1131.0,Approved,MS0,"$1,700.00",5360415261703058334
368,04/18/21 09:35:15,W/D,DDA,$100,$3.00,$100,$3.00,2442.0,EMV,PLS,"$1,700.00",3041864323038578142
369,07/07/21 22:01:11,W/D,DDA,$200,$3.00,$200,$3.00,3154.0,Approved,PLS,"$1,700.00",1648394227552151330
370,07/08/21 14:46:28,W/D,DDA,$40,$0.00,$0,$0.00,3155.0,NSF,SHZ,"$1,700.00",1277208605398145740
371,07/08/20 19:22:15,W/D,DDA,$100,$3.00,$100,$3.00,620.0,Liable,PLS,"$1,720.00",4367409484602975983
372,08/20/20 21:12:02,W/D,DDA,$80,$3.00,$80,$3.00,859.0,Liable,PLS,"$1,720.00",266959144381456145
373,09/27/20 15:56:12,W/D,DDA,$200,$3.00,$200,$3.00,1028.0,EMV,PLS,"$1,720.00",4192974176217531904
374,11/16/20 07:42:03,W/D,DDA,$100,$3.00,$100,$3.00,1320.0,Approved,PLS,"$1,720.00",6441017856851929274
375,11/16/20 12:26:12,INQ,DDA,$,$0.00,$,$0.00,1321.0,Approved,PLS,"$1,720.00",5039472452946960684
376,12/05/20 22:43:23,W/D,DDA,$60,$3.00,$60,$3.00,1466.0,Approved,PUL,"$1,720.00",3191865588832626356
377,01/13/21 00:05:11,W/D,DDA,$200,$3.00,$200,$3.00,1692.0,EMV,MS0,"$1,720.00",1436022832453677282
378,06/07/21 17:42:03,W/D,DDA,$200,$3.00,$200,$3.00,2852.0,EMV,PLS,"$1,720.00",2937389877031007376
379,06/07/21 17:42:47,W/D,DDA,$200,$0.00,$0,$0.00,2853.0,EXC WD L,PLS,"$1,720.00",2937389877031007376
380,06/07/21 22:34:14,INQ,DDA,$0,$0.00,$0,$0.00,2854.0,Approved,PLS,"$1,720.00",3789599606655235765
381,06/27/21 16:39:58,W/D,DDA,$200,$3.00,$200,$3.00,3027.0,Approved,PUL,"$1,720.00",1710975148312736886
382,01/24/21 00:04:14,W/D,DDA,$100,$3.00,$100,$3.00,1760.0,EMV,MS0,"$1,740.00",5185466688160406768
383,01/24/21 12:47:20,INQ,DDA,$,$0.00,$,$0.00,1761.0,Approved,MS0,"$1,740.00",9017810545443153854
384,02/04/21 00:25:45,W/D,DDA,$200,$3.00,$200,$3.00,1842.0,Approved,MS0,"$1,740.00",5441869238791264842
385,05/18/21 10:09:45,W/D,DDA,$120,$3.00,$120,$3.00,2692.0,Approved,MS0,"$1,740.00",4941883353317274658
386,05/31/21 21:47:41,W/D,DDA,$200,$3.00,$200,$3.00,2785.0,EMV,PLS,"$1,740.00",875893057560591395
387,06/01/21 00:33:23,W/D,DDA,$160,$0.00,$0,$0.00,2786.0,EXC WD L,PLS,"$1,740.00",875893057560591395
388,06/01/21 00:45:55,W/D,DDA,$140,$0.00,$0,$0.00,2787.0,NSF,PUL,"$1,740.00",1284766418982509180
389,01/01/21 18:20:57,W/D,DDA,$100,$3.00,$100,$3.00,1611.0,Approved,PUL,"$1,760.00",7003115162260689319
390,02/17/21 02:17:42,W/D,DDA,$100,$3.00,$100,$3.00,1933.0,EMV,SNE,"$1,760.00",1909293627516148023
391,03/04/21 08:08:41,W/D,DDA,$200,$3.00,$200,$3.00,2013.0,EMV,PLS,"$1,760.00",5661006499193222728
392,04/04/21 21:46:50,W/D,DDA,$40,$3.00,$40,$3.00,2283.0,EMV,MS0,"$1,760.00",6357940990727778878
393,07/22/21 12:42:58,W/D,DDA,$40,$3.00,$40,$3.00,3277.0,EMV,MS0,"$1,760.00",2275305805693016725
394,08/03/21 04:04:02,W/D,DDA,$200,$3.00,$200,$3.00,3387.0,EMV,MS0,"$1,760.00",5480347367284249331
395,08/06/20 13:18:24,W/D,DDA,$40,$3.00,$40,$3.00,806.0,Approved,PUL,"$1,780.00",8263788806220057598
396,09/05/20 16:56:28,W/D,DDA,$160,$3.00,$160,$3.00,930.0,Approved,PUL,"$1,780.00",8723626459212434979
397,10/28/20 00:51:14,W/D,DDA,$60,$3.00,$60,$3.00,1198.0,EMV,PLS,"$1,780.00",6291010468666977778
398,12/05/20 22:05:18,W/D,CRD,$200,$3.00,$200,$3.00,1454.0,EMV,PLS,"$1,780.00",7932280326139793801
399,12/05/20 22:06:10,INQ,DDA,$,$0.00,$,$0.00,1455.0,UNKNOWN,PUL,"$1,780.00",4672137283588488603
400,12/05/20 22:10:56,INQ,DDA,$,$0.00,$,$0.00,1456.0,UNKNOWN,PUL,"$1,780.00",4672137283588488603
401,12/05/20 22:14:48,W/D,DDA,$80,$0.00,$,$0.00,1457.0,UNKNOWN,PUL,"$1,780.00",4672137283588488603
402,12/05/20 22:30:42,W/D,SAV,$20,$0.00,$,$0.00,1458.0,NSF,PUL,"$1,780.00",3191865588832626356
403,12/05/20 22:31:15,INQ,DDA,$,$0.00,$,$0.00,1459.0,Approved,PUL,"$1,780.00",3191865588832626356
404,12/05/20 22:35:49,W/D,DDA,$80,$0.00,$,$0.00,1460.0,NSF,PUL,"$1,780.00",3191865588832626356
405,12/05/20 22:36:49,INQ,DDA,$,$0.00,$,$0.00,1461.0,Approved,PUL,"$1,780.00",3191865588832626356
406,12/05/20 22:38:16,W/D,CRD,$80,$0.00,$,$0.00,1462.0,NSF,PUL,"$1,780.00",3191865588832626356
407,12/05/20 22:39:11,INQ,SAV,$,$0.00,$,$0.00,1463.0,INVALID,CRS,"$1,780.00",3191865588832626356
408,12/05/20 22:40:10,INQ,SAV,$,$0.00,$,$0.00,1464.0,INVALID,CRS,"$1,780.00",3191865588832626356
409,12/05/20 22:41:54,INQ,DDA,$,$0.00,$,$0.00,1465.0,Approved,PUL,"$1,780.00",3191865588832626356
410,03/15/21 23:25:50,W/D,DDA,$200,$3.00,$200,$3.00,2090.0,Approved,PUL,"$1,780.00",7003115162260689319
411,03/15/21 23:27:20,W/D,DDA,$200,$0.00,$,$0.00,2091.0,EXC WD L,PUL,"$1,780.00",7003115162260689319
412,03/16/21 04:06:01,W/D,DDA,$40,$0.00,$,$0.00,2092.0,SWITCH D,STR,"$1,780.00",775393111391451513
413,03/16/21 04:07:14,W/D,DDA,$40,$0.00,$,$0.00,2093.0,SWITCH D,STR,"$1,780.00",775393111391451513
414,03/16/21 04:08:27,W/D,DDA,$40,$0.00,$,$0.00,2094.0,SWITCH D,STR,"$1,780.00",3829433986657656665
415,03/19/21 12:45:18,W/D,DDA,$200,$3.00,$200,$3.00,2129.0,Approved,CI0,"$1,780.00",941894562160676880
416,04/11/21 23:46:14,W/D,DDA,$100,$3.00,$100,$3.00,2370.0,EMV,PUL,"$1,780.00",1549346141210991524
417,08/20/20 12:57:27,W/D,DDA,$200,$3.00,$200,$3.00,854.0,Approved,MS0,"$1,800.00",5160764800030931563
418,08/20/20 14:30:06,INQ,DDA,$,$0.00,$,$0.00,855.0,Approved,PLS,"$1,800.00",9017660548763609038
419,08/20/20 14:30:48,INQ,DDA,$,$0.00,$,$0.00,856.0,Approved,PLS,"$1,800.00",9017660548763609038
